Kota,Otvorenost,Q,Q_turbine,Q_ukupno,H_carinski_t0,Kisa_mm,H_carinski_t1
72.2,6.8,404.0,240,644.0,44.872457992267364,30.96819583129514,46.337997442259216
72.2,6.9,408.0,240,648.0,46.14344647699571,14.503273374988845,47.55145957049567
72.3,6.0,375.0,120,495.0,43.06692758715347,73.68051067209991,44.39289962984187
72.3,6.1,379.0,360,739.0,44.89467009195344,60.1386985981786,46.674808219679484
72.3,6.2,384.0,360,744.0,43.616282999060275,65.5453456493564,45.4284643816577
72.3,6.3,388.0,360,748.0,44.7091980849769,0.8669089845131039,46.27099905424828
72.3,6.4,392.0,360,752.0,45.195913345549,92.75170157078246,47.1335868184988
72.3,6.5,397.0,360,757.0,41.24998875239688,6.629018744655024,42.85358816070884
72.3,6.6,401.0,360,761.0,44.55630244171764,36.68058851400057,46.28844146244031
72.3,6.7,405.0,0,405.0,42.247076514238195,40.27116496517002,43.25191117409887
72.3,6.8,409.0,240,649.0,44.685178957941616,0.13555244979488457,46.03780450107413
72.3,6.9,414.0,360,774.0,43.575816022635976,49.70893093507971,45.38715174637629
72.4,6.0,379.0,240,619.0,45.25454008025688,75.28089945110099,46.84524701139462
72.4,6.1,384.0,240,624.0,41.67870448363078,82.32686531147722,43.30801194487669
72.4,6.2,388.0,0,388.0,44.444772934109075,87.93969933058844,45.60486506476476
72.4,6.3,393.0,360,753.0,42.53158900910154,48.771886831536946,44.295426556427685
72.4,6.4,397.0,120,517.0,45.691400974318256,63.063619052965045,47.02073878386345
72.4,6.5,402.0,0,402.0,46.10610928099969,7.951971329649876,46.97541716631829
72.4,6.6,407.0,120,527.0,46.480190615234804,48.80382242817499,47.77332257161417
72.4,6.7,411.0,240,651.0,45.37804071335006,15.481575487173526,46.79621701529876
72.4,6.8,416.0,240,656.0,45.145537387354025,36.964311762252144,46.6600613010697
72.4,6.9,420.0,0,420.0,42.18525417377153,32.93053128645993,43.191976298917375
72.5,6.0,382.0,0,382.0,42.848038824445595,42.35405772415082,43.81328838867553
72.5,6.1,387.0,120,507.0,43.56125397969254,57.163661797413255,44.846158626882186
72.5,6.2,392.0,360,752.0,45.25359576280238,90.28766470629958,47.18141308829424
72.5,6.3,397.0,120,517.0,46.03231225792883,39.44846313475053,47.267189443801165
72.5,6.4,402.0,0,402.0,42.040265050126415,98.11311957115507,43.27021752841103
72.5,6.5,407.0,120,527.0,46.07302116568557,75.90280480512028,47.474549051572716
72.5,6.6,411.0,0,411.0,44.82593558794732,51.14810467883832,45.886778006662674
72.5,6.7,416.0,120,536.0,44.35923901876771,64.4026437111944,45.73351626027915
72.5,6.8,421.0,0,421.0,42.09912699205067,10.22241711319445,43.01709999383678
72.5,6.9,426.0,0,426.0,41.30538768045033,84.45215313136548,42.5306962929758
72.6,6.0,386.0,0,386.0,44.126556941793666,58.23574550639658,45.16366659048592
72.6,6.1,391.0,360,751.0,44.58333625830891,98.60674802096018,46.542346583726086
72.6,6.2,396.0,120,516.0,42.15929797145078,63.642874375284904,43.488869468951926
72.6,6.3,401.0,120,521.0,44.06050913204001,83.4111583266325,45.479570432013205
72.6,6.4,406.0,120,526.0,45.71071371519415,79.97627427952398,47.12645214564558
72.6,6.5,412.0,0,412.0,45.59286270000261,34.546115146826885,46.58938049392325
72.6,6.6,417.0,120,537.0,46.100453493224634,25.961062523321164,47.323047743317915
72.6,6.7,422.0,120,542.0,43.012371952562845,43.049358343151,44.31373605260212
72.6,6.8,427.0,0,427.0,42.749272649030054,46.72413444088372,43.825752520126926
72.6,6.9,432.0,240,672.0,45.121843032894446,24.008470193664387,46.6178769136691
72.7,6.0,389.0,0,389.0,43.371118228033524,89.45978733509719,44.53937404404058
72.7,6.1,394.0,120,514.0,41.481517652152796,54.2547862300646,42.76937013040639
72.7,6.2,400.0,0,400.0,42.55540621868775,97.84443921535696,43.78011730888252
72.7,6.3,405.0,240,645.0,43.30220257042319,81.00177780462633,44.9699596816417
72.7,6.4,410.0,0,410.0,42.608840340119386,55.5704860391946,43.68528895094283
72.7,6.5,416.0,120,536.0,42.82713064021027,94.70402781443592,44.32261341813468
72.7,6.6,421.0,240,661.0,42.61576748395915,50.48748150953071,44.1948007433306
72.7,6.7,426.0,360,786.0,41.22824541950693,88.71065125186705,43.220588024514406
72.7,6.8,431.0,120,551.0,44.50402085453443,35.81447811958055,45.79519543367942
72.7,6.9,437.0,240,677.0,44.28510831194408,37.86423834040941,45.84698193197239
72.8,6.0,393.0,240,633.0,44.59360924163274,41.81306829709312,46.07961151482112
72.8,6.1,399.0,360,759.0,42.05770442818495,54.662564594324614,43.85760468656224
72.8,6.2,404.0,0,404.0,42.626099978868666,55.3490270198824,43.689162753614866
72.8,6.3,410.0,0,410.0,44.40788759819707,49.639892167708425,45.460613833534566
72.8,6.4,415.0,120,535.0,44.29795162652957,30.600097358316745,45.53493534929617
72.8,6.5,421.0,360,781.0,43.78481670144847,92.7206464790831,45.782782620698136
72.8,6.6,426.0,0,426.0,42.92727287505608,58.85860973492542,44.050207313995784
72.8,6.7,432.0,360,792.0,46.021120526260795,40.773921619159495,47.83421621273743
72.8,6.8,437.0,0,437.0,42.86873633264364,65.11769607436182,44.03962378360776
72.8,6.9,443.0,240,683.0,43.50590536040488,76.79667578098052,45.23600873019547
72.9,6.0,396.0,0,396.0,44.729626070248145,96.07280882282431,45.93891730553945
72.9,6.1,402.0,360,762.0,43.9866178697672,49.954916226758264,45.77393753467423
72.9,6.2,408.0,240,648.0,42.90787287000412,11.209851035075879,44.302712274144426
72.9,6.3,413.0,240,653.0,43.396046347510804,44.076580143654134,44.93276933475209
72.9,6.4,419.0,240,659.0,45.36964449819428,47.897056145347136,46.93414938944234
72.9,6.5,425.0,360,785.0,42.52971035517637,89.6994078185674,44.523924653117305
72.9,6.6,431.0,120,551.0,41.78240381877249,39.48007684629531,43.08824079282434
72.9,6.7,437.0,120,557.0,42.72239761006377,95.33242648871384,44.2641439826853
72.9,6.8,442.0,120,562.0,45.67243818518346,48.51319077143348,47.03732428160253
72.9,6.9,448.0,360,808.0,41.48944343170991,97.37805009789288,43.56228896543481
73.0,6.0,400.0,240,640.0,46.45432840354849,0.8198321130962194,47.79094106533421
73.0,6.1,406.0,120,526.0,43.97551594410214,89.88153748063466,45.43087542735801
73.0,6.2,412.0,360,772.0,46.41665159181902,93.11204519433507,48.39743310592969
73.0,6.3,418.0,120,538.0,46.16448032147288,96.10209357652133,47.66972202911229
73.0,6.4,424.0,0,424.0,43.49047542816004,1.3076534174614851,44.37903937516322
73.0,6.5,430.0,120,550.0,42.09170091032942,17.1700836550309,43.306214578282884
73.0,6.6,435.0,120,555.0,41.906866271108264,65.37645030932362,43.324622072345555
73.0,6.7,441.0,240,681.0,42.31994150128477,2.5472691735107134,43.74888057797881
73.0,6.8,447.0,360,807.0,44.90572952310495,6.360899617650073,46.61242312157555
73.0,6.9,453.0,240,693.0,42.501224971023184,22.10788736934419,44.03340652050056
73.1,6.0,403.0,240,643.0,42.87783898282364,51.24397687438842,44.422398223654525
73.1,6.1,409.0,240,649.0,43.46828342197038,54.590255926680754,45.038727779010436
73.1,6.2,415.0,240,655.0,46.02277974231801,3.426112279350435,47.40106752476875
73.1,6.3,421.0,240,661.0,42.041663798366656,17.036725078153115,43.4868940320126
73.1,6.4,427.0,120,547.0,41.02764603935392,49.97056733346553,42.367111642021115
73.1,6.5,434.0,240,674.0,41.330530257079936,59.394062094340526,42.97227317212397
73.1,6.6,440.0,240,680.0,45.97621487924065,14.840169648621536,47.4522422245018
73.1,6.7,446.0,360,806.0,44.5613405566385,39.884141194697065,46.400043788083956
73.1,6.8,452.0,0,452.0,42.501723406302936,90.44014365169524,43.80515064757639
73.1,6.9,458.0,120,578.0,41.97455875556155,99.8899287046172,43.578285137046684
73.2,6.0,406.0,120,526.0,42.618467051504126,98.72144548311412,44.109186166769916
73.2,6.1,412.0,120,532.0,41.63138309988204,88.16745102868724,43.092386237330125
73.2,6.2,419.0,240,659.0,46.17843100656442,39.46600879499458,47.70921170841107
73.2,6.3,425.0,240,665.0,45.313133959008965,68.65742920747842,46.97318034250554
73.2,6.4,431.0,240,671.0,43.54315147301897,41.65922277841987,45.10770503079932
73.2,6.5,438.0,360,798.0,45.75729432813361,64.85270268242029,47.679205138863296
73.2,6.6,444.0,0,444.0,42.37202012361278,30.943247096948323,43.42079311200057
73.2,6.7,450.0,240,690.0,44.94416312659706,60.6202253610332,46.624144028041194
73.2,6.8,456.0,0,456.0,45.70872874457559,52.37584965528499,46.86823214319673
73.2,6.9,463.0,360,823.0,42.962227913928,2.4480265813199953,44.686603353586605
73.3,6.0,410.0,120,530.0,45.166054449978944,79.07029037461137,46.58650227814405
73.3,6.1,416.0,240,656.0,42.622897920953704,1.1897832245155615,43.99432372051843
73.3,6.2,423.0,0,423.0,42.64371424392467,29.315594225330177,43.642226620825994
73.3,6.3,429.0,0,429.0,41.58881448204802,0.592406545400237,42.48493410822962
73.3,6.4,436.0,240,676.0,43.420319255801694,37.62014132951982,44.9791331544531
73.3,6.5,442.0,120,562.0,45.01341548573582,6.316052816413931,46.20951303033481
73.3,6.6,448.0,120,568.0,46.17121443064207,91.35109668312413,47.71995215070789
73.3,6.7,455.0,120,575.0,44.32088345561003,41.56792951628686,45.68507184034184
73.3,6.8,461.0,360,821.0,45.74724545754656,45.94957748644101,47.641460434158994
73.3,6.9,468.0,0,468.0,45.52372057109625,34.98502360908549,46.63866066553259
73.4,6.0,413.0,0,413.0,41.953386791364046,62.75061542017662,43.06480591971142
73.4,6.1,420.0,0,420.0,43.671995859019475,78.44081166182038,44.86075910566676
73.4,6.2,426.0,360,786.0,41.64307944538965,64.81467430489779,43.53983814260925
73.4,6.3,433.0,0,433.0,44.75184238858899,74.82071183951275,45.95320856928037
73.4,6.4,439.0,360,799.0,46.224448175353416,90.59736635092605,48.25142097409045
73.4,6.5,446.0,120,566.0,41.75399201943316,86.35465316714287,43.278577298768404
73.4,6.6,453.0,240,693.0,45.03635721941398,67.40584527536959,46.749730600515456
73.4,6.7,459.0,0,459.0,44.47730982977323,21.46379629044286,45.519415014935
73.4,6.8,466.0,0,466.0,44.20982770354455,63.77028510419288,45.43574217729465
73.4,6.9,472.0,120,592.0,43.14566129078587,50.60830957405109,44.5814278624154
73.5,6.0,416.0,240,656.0,42.95322406264597,71.72192310104201,44.60677842171681
73.5,6.1,423.0,360,783.0,41.248870539603885,83.29316483929149,43.213293198961054
73.5,6.2,430.0,240,670.0,42.198497895386076,74.27214971864174,43.89141982759398
73.5,6.3,436.0,120,556.0,41.08347285257755,84.65611699612853,42.5804306538954
73.5,6.4,443.0,120,563.0,44.197794080701115,6.386637334102385,45.39625729670419
73.5,6.5,450.0,240,690.0,41.582192797328496,3.1620038237463954,43.03234081262348
73.5,6.6,457.0,360,817.0,45.80160666716344,25.850056769959394,47.60709022757661
73.5,6.7,464.0,360,824.0,43.87728661383441,90.06660841086284,45.95421971414453
73.5,6.8,470.0,0,470.0,44.8482944998229,82.36592509839738,46.15692486688315
73.5,6.9,477.0,360,837.0,43.25971400512273,68.27272977953116,45.276554924240855
73.6,6.0,420.0,240,660.0,44.08318894950577,70.07586674397159,45.738492416481655
73.6,6.1,427.0,120,547.0,46.184625473316466,72.66704692582125,47.61487699435308
73.6,6.2,434.0,0,434.0,41.45503721793019,94.2602700484747,42.73624496479076
73.6,6.3,441.0,0,441.0,42.39665774558033,83.21911523075576,43.648284206503355
73.6,6.4,448.0,120,568.0,45.289935798007996,62.339038702704755,46.722625286152144
73.6,6.5,455.0,360,815.0,41.54305463785466,66.57154352571405,43.50725747862418
73.6,6.6,461.0,120,581.0,41.41613607147261,21.374026206112195,42.712048842963725
73.6,6.7,468.0,360,828.0,42.98847769314721,65.73188251562725,44.976405223209724
73.6,6.8,475.0,120,595.0,41.50692377159838,42.46790124184585,42.9163787098991
73.6,6.9,482.0,240,722.0,44.217931432134115,15.296187060574374,45.78328284704308
73.7,6.0,423.0,360,783.0,42.2445138794913,80.64028192465743,44.19832500718993
73.7,6.1,430.0,240,670.0,45.92633879759655,51.02470998031456,47.526270970851144
73.7,6.2,437.0,0,437.0,45.30925044464891,97.74250416894216,46.610637127991346
73.7,6.3,444.0,120,564.0,44.84837863354712,28.167935447452496,46.13605037533693
73.7,6.4,451.0,0,451.0,44.39319215061476,48.067011230507674,45.52504352887012
73.7,6.5,458.0,0,458.0,45.74906151687805,44.79954546688681,46.882426365412265
73.7,6.6,465.0,0,465.0,42.226841338485166,12.077952243257872,43.2439031474582
73.7,6.7,472.0,0,472.0,45.80209863520325,42.61152788307795,46.9558780800689
73.7,6.8,479.0,120,599.0,45.34220764133229,28.75534564209249,46.70514569056733
73.7,6.9,486.0,0,486.0,45.11488454513227,16.03204713669344,46.19151273367905
73.8,6.0,426.0,120,546.0,44.08690622941208,28.215558403613926,45.33726846302654
73.8,6.1,433.0,120,553.0,42.3543428853383,23.3251691266392,43.599726895178186
73.8,6.2,440.0,240,680.0,43.32951353795543,73.4073531005878,45.039809617024446
73.8,6.3,448.0,360,808.0,45.364638599963406,3.0775178259160096,47.0602820046004
73.8,6.4,455.0,360,815.0,41.174781663965284,61.74627479132213,43.119683429797234
73.8,6.5,462.0,120,582.0,45.30127923095067,76.06613420236064,46.81804376776011
73.8,6.6,469.0,240,709.0,42.320389072681614,48.07234564689732,43.989761788602536
73.8,6.7,476.0,120,596.0,41.793700603968816,93.15649800079184,43.40799326263865
73.8,6.8,484.0,120,604.0,41.63635724999166,70.78806952365353,43.177842861419606
73.8,6.9,491.0,120,611.0,41.14987506572948,74.79236513114172,42.721961192920716
73.9,6.0,429.0,240,669.0,43.87972566871799,19.693348744087025,45.35224906369433
73.9,6.1,436.0,360,796.0,42.20042929981551,77.72955758390735,44.16968086348447
73.9,6.2,444.0,240,684.0,46.441874711787975,83.20947360831148,48.19971260622122
73.9,6.3,451.0,0,451.0,44.15940215729713,36.12663884059896,45.24349204599286
73.9,6.4,458.0,240,698.0,41.758368981458055,21.336306803297123,43.29788087533791
73.9,6.5,466.0,240,706.0,44.78819397446251,38.50506792036167,46.413047579477286
73.9,6.6,473.0,240,713.0,45.93758961580349,73.96079690001372,47.71884947007021
73.9,6.7,480.0,240,720.0,45.09848722453288,41.76390058687027,46.76554282688036
73.9,6.8,487.0,360,847.0,41.42041923571696,73.66518752247879,43.479663319140215
73.9,6.9,495.0,0,495.0,45.92736299655963,11.356454097753765,47.00403881295065
72.0,7.0,399.0,360,759.0,45.366611622229804,80.60117104884844,47.27026630642519
72.0,7.1,399.0,360,759.0,41.87067145058088,25.32074816423574,43.55320444323782
72.0,7.2,400.0,240,640.0,41.28482238803049,24.89289877145937,42.71772731644966
72.0,7.3,400.0,120,520.0,44.06520816422869,59.03809652038608,45.38469388364357
72.0,7.4,401.0,120,521.0,41.858196962369874,7.0118045746989655,42.971660847335336
72.0,7.5,401.0,360,761.0,45.590250239274,2.6297726684668565,47.18618599661453
72.0,7.6,401.0,360,761.0,42.97084061169421,26.102866529344926,44.66066874447825
72.0,7.7,402.0,240,642.0,46.020908446051166,53.80675507348227,47.573635466345095
72.0,7.8,402.0,360,762.0,44.111284946775534,90.76163862252272,46.06183150126562
72.0,7.9,403.0,240,643.0,42.00469811331818,84.64351763073068,43.68285551717443
72.1,7.0,406.0,120,526.0,41.7677937704789,49.04464599209754,43.059805687780624
72.1,7.1,407.0,120,527.0,44.17059840656765,3.705199369349277,45.28333587071172
72.1,7.2,407.0,0,407.0,45.190359865243444,53.52527346293091,46.25237762576184
72.1,7.3,408.0,120,528.0,45.298281062582,70.47955999252954,46.68019930255212
72.1,7.4,408.0,360,768.0,42.51666572442705,33.91645325250337,44.252331537437065
72.1,7.5,409.0,120,529.0,42.123357174016924,11.10633032816547,43.269865828662915
72.1,7.6,410.0,240,650.0,41.0921596747081,27.85679532056594,42.55775352265703
72.1,7.7,410.0,120,530.0,44.73559533160643,77.1588864467814,46.148397544060224
72.1,7.8,411.0,0,411.0,41.42112542138447,35.12438322833283,42.4178729542978
72.1,7.9,411.0,120,531.0,43.31418660971259,81.19814906857101,44.74522920598688
72.2,7.0,412.0,240,652.0,44.30925190210063,31.952145180747582,45.79539381615695
72.2,7.1,413.0,240,653.0,46.15409919705822,16.355503841381815,47.579937879090416
72.2,7.2,414.0,360,774.0,42.71491175325673,43.58483595136082,44.50175109706217
72.2,7.3,414.0,120,534.0,42.37374689345586,45.22745122891389,43.667156698371514
72.2,7.4,415.0,240,655.0,44.59788084857354,1.6108218549336972,45.96890746932661
72.2,7.5,416.0,0,416.0,44.405814676294696,11.704507270632615,45.31929937204389
72.2,7.6,417.0,360,777.0,42.82660380819468,18.492601877281743,44.51932421570381
72.2,7.7,418.0,0,418.0,46.104560095303825,11.358731737867489,47.02082835558863
72.2,7.8,418.0,120,538.0,45.64674280119298,34.15260754213638,46.904186564694854
72.2,7.9,419.0,120,539.0,42.23190400225795,96.4622855617018,43.74066981117142
72.3,7.0,418.0,120,538.0,42.31528399988988,50.922253832707796,43.63980634855404
72.3,7.1,419.0,360,779.0,43.81765190787894,62.75560238706465,45.691590984093864
72.3,7.2,420.0,240,660.0,45.25464655951896,35.63864785230282,46.77220115092817
72.3,7.3,421.0,360,781.0,41.24222208663655,32.34877616431461,42.99870052462714
72.3,7.4,422.0,0,422.0,44.813343345540886,2.3146771915008357,45.70176872097356
72.3,7.5,423.0,360,783.0,44.565297435601536,50.03336556760224,46.396680897871946
72.3,7.6,424.0,0,424.0,42.273140527521434,48.36090067516663,43.349917463555435
72.3,7.7,425.0,360,785.0,44.74744157282742,15.783072618112303,46.44599052996654
72.3,7.8,426.0,240,666.0,46.171007551886454,76.43240002067037,47.864237151969135
72.3,7.9,427.0,0,427.0,41.25732214734472,49.267433031100296,42.34397521280246
72.4,7.0,425.0,120,545.0,42.75808630410634,33.89939701615733,44.029100558837634
72.4,7.1,426.0,120,546.0,43.409971941664956,14.690890902292697,44.60623550527413
72.4,7.2,427.0,360,787.0,45.945931974085795,55.21608269710124,47.80637963820753
72.4,7.3,429.0,120,549.0,46.29243795635036,75.28170260888098,47.737314766785886
72.4,7.4,430.0,0,430.0,43.442633855729824,28.199935268497168,44.451266930137145
72.4,7.5,431.0,120,551.0,45.12515626678205,21.879435157672255,46.360590674079404
72.4,7.6,432.0,240,672.0,43.924135630704654,52.1934964064577,45.532909616330485
72.4,7.7,433.0,240,673.0,43.95780614107757,15.534330251001693,45.42202679541491
72.4,7.8,435.0,360,795.0,42.52954733286496,66.6613386594285,44.452442687502675
72.4,7.9,436.0,0,436.0,42.19325935225134,60.534362794423046,43.34373013676236
72.5,7.0,431.0,240,671.0,42.584029402582225,8.708204959142861,44.016778889085465
72.5,7.1,433.0,240,673.0,44.059804039913935,3.652037938137387,45.47649552499981
72.5,7.2,434.0,0,434.0,41.160353523121486,62.02886525885849,42.31263565082359
72.5,7.3,436.0,120,556.0,45.98986919396023,29.42937739887408,47.26592003688906
72.5,7.4,437.0,120,557.0,41.85956040252377,8.644575317339854,43.054555370459795
72.5,7.5,439.0,360,799.0,42.21048772279263,75.94287049564865,44.178842538108555
72.5,7.6,440.0,120,560.0,43.850518970462055,31.40440030176441,45.14280323833578
72.5,7.7,442.0,0,442.0,44.905631214855035,45.959954963822355,46.010304368043656
72.5,7.8,443.0,240,683.0,41.526509801094186,23.681292745376926,43.044151638742356
72.5,7.9,445.0,120,565.0,42.747320836509395,62.731707835796456,44.17533100118592
72.6,7.0,437.0,360,797.0,46.32771033065897,30.148841535435945,48.10872236346738
72.6,7.1,439.0,120,559.0,42.442886317295205,96.80209612276283,43.99467803511959
72.6,7.2,441.0,0,441.0,42.72177579784731,70.29475486169065,43.92170481729407
72.6,7.3,442.0,360,802.0,45.60074169839918,13.672227637346579,47.326263942281905
72.6,7.4,444.0,120,564.0,41.276179374297506,41.66948396734668,42.61785731016689
72.6,7.5,446.0,360,806.0,43.55537242844934,38.54210997298786,45.38870753500796
72.6,7.6,448.0,0,448.0,43.087892204484184,53.42471107203831,44.23492438210567
72.6,7.7,450.0,240,690.0,42.74122717949758,84.19306744792533,44.51549944928928
